id,key,value,type
158264431,place,hamlet,regular
158264431,id,217511,gnis
158264431,Class,Populated Place,gnis
158264431,County,Kent,gnis
158264431,ST_num,10,gnis
158264431,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158264431,ST_alpha,DE,gnis
158264431,wikipedia,No wikipedia article as of 2012-12,note
158264431,County_num,001,gnis
158264431,location,MSR_usgs_topo_maps,source
158264438,ele,21,regular
158264438,name,Fairwinds,regular
158264438,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158264438,place,hamlet,regular
158264438,id,217541,gnis
158264438,Class,Populated Place,gnis
158264438,County,New Castle,gnis
158264438,ST_num,10,gnis
158264438,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158264438,ST_alpha,DE,gnis
158264438,County_num,003,gnis
158264454,ele,7,regular
158264454,name,Wiggins Mill,regular
158264454,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158264454,place,hamlet,regular
158264454,id,216250,gnis
158264454,Class,Populated Place,gnis
158264454,County,New Castle,gnis
158264454,ST_num,10,gnis
158264454,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158264454,ST_alpha,DE,gnis
158264454,County_num,003,gnis
158264483,ele,17,regular
158264483,name,Probst Mobile Home Park,regular
158264483,is_in,"Kent,Delaware,Del.,DE,USA",regular
158264483,place,hamlet,regular
158264483,id,216648,gnis
158264483,Class,Populated Place,gnis
158264483,County,Kent,gnis
158264483,ST_num,10,gnis
158264483,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158264483,ST_alpha,DE,gnis
158264483,County_num,001,gnis
158264567,ele,7,regular
158264567,name,Indiantown Farms,regular
158264567,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158264567,place,hamlet,regular
158264567,id,215399,gnis
158264567,Class,Populated Place,gnis
158264567,County,Sussex,gnis
158264567,ST_num,10,gnis
158264567,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158264567,ST_alpha,DE,gnis
158264567,County_num,005,gnis
158264594,ele,4,regular
158264594,name,Roxford,regular
158264594,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158264594,place,hamlet,regular
158264594,id,216541,gnis
158264594,Class,Populated Place,gnis
158264594,County,Sussex,gnis
158264594,ST_num,10,gnis
158264594,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158264594,ST_alpha,DE,gnis
158264594,County_num,005,gnis
158264620,ele,14,regular
158264620,name,Deer Creek,regular
158264620,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158264620,place,hamlet,regular
158264620,id,215549,gnis
158264620,Class,Populated Place,gnis
158264620,County,Sussex,gnis
158264620,ST_num,10,gnis
158264620,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158264620,ST_alpha,DE,gnis
158264620,County_num,005,gnis
158264635,ele,10,regular
158264635,name,Hilltop Acres,regular
158264635,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158264635,place,hamlet,regular
158264635,id,215556,gnis
158264635,Class,Populated Place,gnis
158264635,County,Sussex,gnis
158264635,ST_num,10,gnis
158264635,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158264635,ST_alpha,DE,gnis
158264635,County_num,005,gnis
158264654,ele,19,regular
158264654,name,Rolling Hills,regular
158264654,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158264654,place,hamlet,regular
158264654,id,216984,gnis
158264654,Class,Populated Place,gnis
158264654,County,New Castle,gnis
158264654,ST_num,10,gnis
158264654,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158264654,ST_alpha,DE,gnis
158264654,County_num,003,gnis
158265405,ele,2,regular
158265405,name,Leipsic,regular
158265405,is_in,"Kent,Delaware,Del.,DE,USA",regular
158265405,place,village,regular
158265405,id,214213,gnis
158265405,Class,Populated Place,gnis
158265405,population,221,regular
158265405,County,Kent,gnis
158265405,ST_num,10,gnis
158265405,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158265405,ST_alpha,DE,gnis
158265405,County_num,001,gnis
158265405,population,221;2006,census
158267666,ele,115,regular
158267666,name,Tenby Chase,regular
158267666,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158267666,place,hamlet,regular
158267666,id,215980,gnis
158267666,Class,Populated Place,gnis
158267666,County,New Castle,gnis
158267666,ST_num,10,gnis
158267666,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158267666,ST_alpha,DE,gnis
158267666,County_num,003,gnis
158267682,ele,20,regular
158267682,Class,Populated Place,gnis
158267682,County,New Castle,gnis
158267682,County_num,003,gnis
158267682,id,216150,gnis
158267682,ST_alpha,DE,gnis
158267682,ST_num,10,gnis
158267682,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158267682,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158267682,name,McDonough,regular
158267682,place,hamlet,regular
158267682,wikidata,Q6721848,regular
158268789,ele,6,regular
158268789,name,Pleasanton Acres,regular
158268789,is_in,"Kent,Delaware,Del.,DE,USA",regular
158268789,place,hamlet,regular
158268789,id,217442,gnis
158268789,Class,Populated Place,gnis
158268789,County,Kent,gnis
158268789,ST_num,10,gnis
158268789,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158268789,ST_alpha,DE,gnis
158268789,County_num,001,gnis
158268820,ele,8,regular
158268820,name,Lynch Heights,regular
158268820,is_in,"Kent,Delaware,Del.,DE,USA",regular
158268820,place,hamlet,regular
158268820,id,216884,gnis
158268820,Class,Populated Place,gnis
158268820,County,Kent,gnis
158268820,ST_num,10,gnis
158268820,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158268820,ST_alpha,DE,gnis
158268820,County_num,001,gnis
158269079,ele,89,regular
158269079,Class,Populated Place,gnis
158269079,County,New Castle,gnis
158269079,County_num,003,gnis
158269079,id,214295,gnis
158269079,ST_alpha,DE,gnis
158269079,ST_num,10,gnis
158269079,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158269079,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158269079,name,Mechanicsville,regular
158269079,note,No entry for this place in the English Wikipedia.,regular
158269079,place,hamlet,regular
158269079,wikidata,Q6804618,regular
158269237,ele,18,regular
158269237,name,Kenton,regular
158269237,is_in,"Kent,Delaware,Del.,DE,USA",regular
158269237,place,village,regular
158269237,id,214191,gnis
158269237,Class,Populated Place,gnis
158269237,population,259,regular
158269237,County,Kent,gnis
158269237,ST_num,10,gnis
158269237,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158269237,ST_alpha,DE,gnis
158269237,County_num,001,gnis
158269237,population,259;2006,census
158271289,ele,25,regular
158271289,name,Liberty,regular
158271289,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158271289,place,hamlet,regular
158271289,id,216955,gnis
158271289,Class,Populated Place,gnis
158271289,County,New Castle,gnis
158271289,ST_num,10,gnis
158271289,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271289,ST_alpha,DE,gnis
158271289,County_num,003,gnis
158271305,ele,20,regular
158271305,name,Green Briar,regular
158271305,is_in,"Kent,Delaware,Del.,DE,USA",regular
158271305,place,hamlet,regular
158271305,id,216812,gnis
158271305,Class,Populated Place,gnis
158271305,County,Kent,gnis
158271305,ST_num,10,gnis
158271305,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271305,ST_alpha,DE,gnis
158271305,County_num,001,gnis
158271334,ele,6,regular
158271334,name,East Mill Run,regular
158271334,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158271334,place,hamlet,regular
158271334,id,215513,gnis
158271334,Class,Populated Place,gnis
158271334,County,Sussex,gnis
158271334,ST_num,10,gnis
158271334,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271334,ST_alpha,DE,gnis
158271334,County_num,005,gnis
158271355,ele,18,regular
158271355,name,Carriage Run,regular
158271355,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158271355,place,hamlet,regular
158271355,id,215758,gnis
158271355,Class,Populated Place,gnis
158271355,County,New Castle,gnis
158271355,ST_num,10,gnis
158271355,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271355,ST_alpha,DE,gnis
158271355,County_num,003,gnis
158271373,ele,83,regular
158271373,name,Montchan,regular
158271373,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158271373,place,hamlet,regular
158271373,id,215882,gnis
158271373,Class,Populated Place,gnis
158271373,County,New Castle,gnis
158271373,ST_num,10,gnis
158271373,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271373,ST_alpha,DE,gnis
158271373,County_num,003,gnis
158271396,ele,17,regular
158271396,name,Forest,regular
158271396,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158271396,place,hamlet,regular
158271396,id,216099,gnis
158271396,Class,Populated Place,gnis
158271396,County,New Castle,gnis
158271396,ST_num,10,gnis
158271396,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271396,ST_alpha,DE,gnis
158271396,County_num,003,gnis
158271413,ele,9,regular
158271413,Class,Populated Place,gnis
158271413,County,New Castle,gnis
158271413,County_num,003,gnis
158271413,id,213817,gnis
158271413,ST_alpha,DE,gnis
158271413,ST_num,10,gnis
158271413,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271413,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158271413,name,Collins Park,regular
158271413,place,hamlet,regular
158271413,wikidata,Q5147395,regular
158271433,ele,7,regular
158271433,name,Angola Crest Mobile Home Park,regular
158271433,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158271433,place,hamlet,regular
158271433,id,216587,gnis
158271433,Class,Populated Place,gnis
158271433,County,Sussex,gnis
158271433,ST_num,10,gnis
158271433,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271433,ST_alpha,DE,gnis
158271433,County_num,005,gnis
158271828,ele,8,regular
158271828,name,Overbrook,regular
158271828,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158271828,place,hamlet,regular
158271828,id,216171,gnis
158271828,Class,Populated Place,gnis
158271828,County,Sussex,gnis
158271828,ST_num,10,gnis
158271828,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271828,ST_alpha,DE,gnis
158271828,County_num,005,gnis
158271846,ele,13,regular
158271846,Class,Populated Place,gnis
158271846,County,New Castle,gnis
158271846,County_num,003,gnis
158271846,id,217544,gnis
158271846,ST_alpha,DE,gnis
158271846,ST_num,10,gnis
158271846,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158271846,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158271846,name,Taylortown,regular
158271846,place,hamlet,regular
158271846,wikidata,Q6633660,regular
158271846,wikipedia,en:List of places in Delaware,regular
158272063,ele,87,regular
158272063,name,Manley,regular
158272063,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158272063,place,hamlet,regular
158272063,id,215956,gnis
158272063,Class,Populated Place,gnis
158272063,County,New Castle,gnis
158272063,ST_num,10,gnis
158272063,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272063,ST_alpha,DE,gnis
158272063,County_num,003,gnis
158272121,ele,1,regular
158272121,name,Indian Cove,regular
158272121,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158272121,place,neighbourhood,regular
158272121,id,215659,gnis
158272121,Class,Populated Place,gnis
158272121,County,Sussex,gnis
158272121,ST_num,10,gnis
158272121,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272121,ST_alpha,DE,gnis
158272121,County_num,005,gnis
158272139,ele,0,regular
158272139,name,Bay View Park,regular
158272139,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158272139,place,neighbourhood,regular
158272139,id,216684,gnis
158272139,Class,Populated Place,gnis
158272139,County,Sussex,gnis
158272139,ST_num,10,gnis
158272139,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272139,ST_alpha,DE,gnis
158272139,County_num,005,gnis
158272157,ele,4,regular
158272157,name,Beaver Dam Heights,regular
158272157,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158272157,place,hamlet,regular
158272157,id,217566,gnis
158272157,Class,Populated Place,gnis
158272157,County,Sussex,gnis
158272157,ST_num,10,gnis
158272157,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272157,ST_alpha,DE,gnis
158272157,County_num,005,gnis
158272322,ele,5,regular
158272322,name,Dodds Addition,regular
158272322,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158272322,place,hamlet,regular
158272322,id,215467,gnis
158272322,Class,Populated Place,gnis
158272322,County,Sussex,gnis
158272322,ST_num,10,gnis
158272322,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272322,ST_alpha,DE,gnis
158272322,County_num,005,gnis
158272341,ele,80,regular
158272341,name,Glenside Farms,regular
158272341,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158272341,place,hamlet,regular
158272341,id,215862,gnis
158272341,Class,Populated Place,gnis
158272341,County,New Castle,gnis
158272341,ST_num,10,gnis
158272341,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272341,ST_alpha,DE,gnis
158272341,County_num,003,gnis
158272361,ele,16,regular
158272361,Class,Populated Place,gnis
158272361,County,Sussex,gnis
158272361,County_num,005,gnis
158272361,id,217086,gnis
158272361,ST_alpha,DE,gnis
158272361,ST_num,10,gnis
158272361,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272361,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158272361,name,Bryans Store,regular
158272361,place,hamlet,regular
158272361,wikidata,Q14685280,regular
158272576,ele,11,regular
158272576,name,Cragmere Woods,regular
158272576,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158272576,place,hamlet,regular
158272576,id,215819,gnis
158272576,Class,Populated Place,gnis
158272576,County,New Castle,gnis
158272576,ST_num,10,gnis
158272576,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272576,ST_alpha,DE,gnis
158272576,County_num,003,gnis
158272596,ele,99,regular
158272596,name,Lamatan I,regular
158272596,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158272596,place,hamlet,regular
158272596,id,215996,gnis
158272596,Class,Populated Place,gnis
158272596,County,New Castle,gnis
158272596,ST_num,10,gnis
158272596,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272596,ST_alpha,DE,gnis
158272596,County_num,003,gnis
158272604,ele,13,regular
158272604,Class,Populated Place,gnis
158272604,County,Sussex,gnis
158272604,County_num,005,gnis
158272604,id,216784,gnis
158272604,ST_alpha,DE,gnis
158272604,ST_num,10,gnis
158272604,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272604,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158272604,name,Piney Grove Manor,regular
158272604,place,hamlet,regular
158272604,wikidata,Q7195622,regular
158272615,ele,18,regular
158272615,name,Frasers Corner,regular
158272615,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158272615,place,hamlet,regular
158272615,id,217460,gnis
158272615,Class,Populated Place,gnis
158272615,County,New Castle,gnis
158272615,ST_num,10,gnis
158272615,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158272615,ST_alpha,DE,gnis
158272615,wikipedia,no article as of Decemember 2012,note
158272615,County_num,003,gnis
158273216,ele,22,regular
158273216,name,Raintree Village,regular
158273216,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158273216,place,hamlet,regular
158273216,id,215750,gnis
158273216,Class,Populated Place,gnis
158273216,County,New Castle,gnis
158273216,ST_num,10,gnis
158273216,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158273216,ST_alpha,DE,gnis
158273216,County_num,003,gnis
158273253,ele,79,regular
158273253,Class,Populated Place,gnis
158273253,County,New Castle,gnis
158273253,County_num,003,gnis
158273253,id,217749,gnis
158273253,ST_alpha,DE,gnis
158273253,ST_num,10,gnis
158273253,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158273253,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158273253,name,The Village of Drummond Hill,regular
158273253,place,hamlet,regular
158273253,wikidata,Q6633660,regular
158273253,wikipedia,en:List of places in Delaware,regular
158273275,ele,27,regular
158273275,name,Brookbend,regular
158273275,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158273275,place,hamlet,regular
158273275,id,215774,gnis
158273275,Class,Populated Place,gnis
158273275,County,New Castle,gnis
158273275,ST_num,10,gnis
158273275,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158273275,ST_alpha,DE,gnis
158273275,County_num,003,gnis
158273297,ele,10,regular
158273297,name,Collins Pond Acres,regular
158273297,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158273297,place,hamlet,regular
158273297,id,217040,gnis
158273297,Class,Populated Place,gnis
158273297,County,Sussex,gnis
158273297,ST_num,10,gnis
158273297,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158273297,ST_alpha,DE,gnis
158273297,County_num,005,gnis
158273315,ele,1,regular
158273315,Class,Populated Place,gnis
158273315,County,Sussex,gnis
158273315,County_num,005,gnis
158273315,id,216257,gnis
158273315,ST_alpha,DE,gnis
158273315,ST_num,10,gnis
158273315,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158273315,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158273315,name,Woodland,regular
158273315,place,hamlet,regular
158273315,wikidata,Q8032796,regular
158274629,ele,9,regular
158274629,name,Concord Heights,regular
158274629,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158274629,place,hamlet,regular
158274629,id,215426,gnis
158274629,Class,Populated Place,gnis
158274629,County,Sussex,gnis
158274629,ST_num,10,gnis
158274629,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158274629,ST_alpha,DE,gnis
158274629,County_num,005,gnis
158274644,ele,4,regular
158274644,name,Woods Edge,regular
158274644,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158274644,place,hamlet,regular
158274644,id,215473,gnis
158274644,Class,Populated Place,gnis
158274644,County,Sussex,gnis
158274644,ST_num,10,gnis
158274644,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158274644,ST_alpha,DE,gnis
158274644,County_num,005,gnis
158274666,ele,6,regular
158274666,name,William Ritter Manor,regular
158274666,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158274666,place,hamlet,regular
158274666,id,215389,gnis
158274666,Class,Populated Place,gnis
158274666,County,Sussex,gnis
158274666,ST_num,10,gnis
158274666,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158274666,ST_alpha,DE,gnis
158274666,County_num,005,gnis
158275053,ele,2,regular
158275053,name,Fort Elfsborg,regular
158275053,is_in,"Salem,New Jersey,N.J.,NJ,USA",regular
158275053,place,hamlet,regular
158275053,id,884387,gnis
158275053,Class,Populated Place,gnis
158275053,County,Salem,gnis
158275053,ST_num,34,gnis
158275053,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158275053,ST_alpha,NJ,gnis
158275053,County_num,033,gnis
158276429,ele,11,regular
158276429,Class,Populated Place,gnis
158276429,County,Kent,gnis
158276429,County_num,001,gnis
158276429,id,216032,gnis
158276429,ST_alpha,DE,gnis
158276429,ST_num,10,gnis
158276429,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158276429,is_in,"Kent,Delaware,Del.,DE,USA",regular
158276429,name,Bethel,regular
158276429,place,hamlet,regular
158276429,wikidata,Q34689129,regular
158276495,ele,122,regular
158276495,Class,Populated Place,gnis
158276495,County,New Castle,gnis
158276495,County_num,003,gnis
158276495,id,217583,gnis
158276495,ST_alpha,DE,gnis
158276495,ST_num,10,gnis
158276495,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158276495,name,Concord Hills,regular
158276495,place,hamlet,regular
158276495,wikidata,Q5158811,regular
158276495,wikipedia,"en:Concord Hills, Delaware",regular
158276725,ele,15,regular
158276725,name,Claymont Village,regular
158276725,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158276725,place,hamlet,regular
158276725,id,215803,gnis
158276725,Class,Populated Place,gnis
158276725,County,New Castle,gnis
158276725,ST_num,10,gnis
158276725,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158276725,ST_alpha,DE,gnis
158276725,County_num,003,gnis
158276826,ele,13,regular
158276826,name,Beades Estate,regular
158276826,is_in,"Kent,Delaware,Del.,DE,USA",regular
158276826,place,hamlet,regular
158276826,id,215580,gnis
158276826,Class,Populated Place,gnis
158276826,County,Kent,gnis
158276826,ST_num,10,gnis
158276826,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158276826,ST_alpha,DE,gnis
158276826,wikipedia,No wikipedia article as of 2012-12,note
158276826,County_num,001,gnis
158276846,ele,15,regular
158276846,name,Pine Valley Farms,regular
158276846,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158276846,place,hamlet,regular
158276846,id,215625,gnis
158276846,Class,Populated Place,gnis
158276846,County,New Castle,gnis
158276846,ST_num,10,gnis
158276846,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158276846,ST_alpha,DE,gnis
158276846,County_num,003,gnis
158276921,ele,25,regular
158276921,name,Vandyke,regular
158276921,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158276921,place,hamlet,regular
158276921,id,216237,gnis
158276921,Class,Populated Place,gnis
158276921,County,New Castle,gnis
158276921,ST_num,10,gnis
158276921,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158276921,ST_alpha,DE,gnis
158276921,County_num,003,gnis
158276940,ele,10,regular
158276940,name,Del Haven Estates,regular
158276940,is_in,"Kent,Delaware,Del.,DE,USA",regular
158276940,place,hamlet,regular
158276940,id,216264,gnis
158276940,Class,Populated Place,gnis
158276940,County,Kent,gnis
158276940,ST_num,10,gnis
158276940,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158276940,ST_alpha,DE,gnis
158276940,County_num,001,gnis
158278960,ele,11,regular
158278960,name,Woodcrest,regular
158278960,is_in,"Kent,Delaware,Del.,DE,USA",regular
158278960,place,hamlet,regular
158278960,id,217449,gnis
158278960,Class,Populated Place,gnis
158278960,County,Kent,gnis
158278960,ST_num,10,gnis
158278960,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158278960,ST_alpha,DE,gnis
158278960,County_num,001,gnis
158279107,ele,1,regular
158279107,name,Magnolia Shores,regular
158279107,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158279107,place,neighbourhood,regular
158279107,id,215654,gnis
158279107,Class,Populated Place,gnis
158279107,County,Sussex,gnis
158279107,ST_num,10,gnis
158279107,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158279107,ST_alpha,DE,gnis
158279107,County_num,005,gnis
158279124,ele,21,regular
158279124,name,Dexter Corners,regular
158279124,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158279124,place,hamlet,regular
158279124,id,216079,gnis
158279124,Class,Populated Place,gnis
158279124,County,New Castle,gnis
158279124,ST_num,10,gnis
158279124,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158279124,ST_alpha,DE,gnis
158279124,County_num,003,gnis
158279141,ele,5,regular
158279141,name,Herring Creek Estates,regular
158279141,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158279141,place,hamlet,regular
158279141,id,216521,gnis
158279141,Class,Populated Place,gnis
158279141,County,Sussex,gnis
158279141,ST_num,10,gnis
158279141,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158279141,ST_alpha,DE,gnis
158279141,County_num,005,gnis
158279235,ele,11,regular
158279235,name,Shady Rest Park,regular
158279235,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158279235,place,hamlet,regular
158279235,id,215533,gnis
158279235,Class,Populated Place,gnis
158279235,County,Sussex,gnis
158279235,ST_num,10,gnis
158279235,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158279235,ST_alpha,DE,gnis
158279235,County_num,005,gnis
158279839,ele,23,regular
158279839,name,Ruthby,regular
158279839,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158279839,place,hamlet,regular
158279839,id,216989,gnis
158279839,Class,Populated Place,gnis
158279839,County,New Castle,gnis
158279839,ST_num,10,gnis
158279839,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158279839,ST_alpha,DE,gnis
158279839,County_num,003,gnis
158280016,ele,14,regular
158280016,Class,Populated Place,gnis
158280016,County,Sussex,gnis
158280016,County_num,005,gnis
158280016,id,216247,gnis
158280016,ST_alpha,DE,gnis
158280016,ST_num,10,gnis
158280016,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158280016,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158280016,name,Whaleys Crossroads,regular
158280016,place,hamlet,regular
158280016,wikidata,Q7990555,regular
158280561,ele,7,regular
158280561,name,Angola Neck Park Mobile Home Park,regular
158280561,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158280561,place,hamlet,regular
158280561,id,216586,gnis
158280561,Class,Populated Place,gnis
158280561,County,Sussex,gnis
158280561,ST_num,10,gnis
158280561,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158280561,ST_alpha,DE,gnis
158280561,County_num,005,gnis
158280606,ele,31,regular
158280606,name,Wood Wards Addition,regular
158280606,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158280606,place,hamlet,regular
158280606,id,215793,gnis
158280606,Class,Populated Place,gnis
158280606,County,New Castle,gnis
158280606,ST_num,10,gnis
158280606,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158280606,ST_alpha,DE,gnis
158280606,County_num,003,gnis
158280626,ele,71,regular
158280626,name,Longview Farms,regular
158280626,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158280626,place,hamlet,regular
158280626,id,215795,gnis
158280626,Class,Populated Place,gnis
158280626,County,New Castle,gnis
158280626,ST_num,10,gnis
158280626,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158280626,ST_alpha,DE,gnis
158280626,County_num,003,gnis
158280646,ele,0,regular
158280646,name,Fennimore Landing,regular
158280646,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158280646,place,hamlet,regular
158280646,id,216089,gnis
158280646,Class,Populated Place,gnis
158280646,County,New Castle,gnis
158280646,ST_num,10,gnis
158280646,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158280646,ST_alpha,DE,gnis
158280646,County_num,003,gnis
158280694,ele,10,regular
158280694,Class,Populated Place,gnis
158280694,County,Sussex,gnis
158280694,County_num,005,gnis
158280694,id,216022,gnis
158280694,ST_alpha,DE,gnis
158280694,ST_num,10,gnis
158280694,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158280694,is_in,"Sussex,Delaware,Del.,DE,USA",regular
158280694,name,Bacons,regular
158280694,place,hamlet,regular
158280694,wikidata,Q4839960,regular
158281118,ele,23,regular
158281118,name,Windy Hills,regular
158281118,is_in,"New Castle,Delaware,Del.,DE,USA",regular
158281118,place,hamlet,regular
158281118,id,216981,gnis
158281118,Class,Populated Place,gnis
158281118,County,New Castle,gnis
158281118,ST_num,10,gnis
158281118,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158281118,ST_alpha,DE,gnis
158281118,County_num,003,gnis
158281703,ele,24,regular
158281703,name,Eastburn Heights,regular
