id,version,changeset,timestamp
47413233,1,0,2010-01-03T04:41:34Z
47413234,3,0,2013-12-27T03:36:55Z
47413235,3,0,2013-12-27T03:36:55Z
47413237,3,0,2011-06-04T18:08:00Z
47413239,4,0,2011-11-29T00:53:54Z
47413240,4,0,2011-11-29T00:53:54Z
47413242,2,0,2011-11-29T00:59:11Z
47413243,2,0,2011-11-29T00:59:11Z
47413244,5,0,2011-11-29T00:53:54Z
47488828,9,0,2017-12-27T01:34:04Z
47496217,8,0,2017-12-02T01:03:18Z
47562851,2,0,2014-04-04T20:53:40Z
47562872,1,0,2010-01-05T03:42:17Z
47562877,3,0,2017-06-17T09:43:05Z
47562889,1,0,2010-01-05T03:42:18Z
47562899,1,0,2010-01-05T03:42:19Z
47562910,2,0,2011-03-07T01:26:52Z
47562924,1,0,2010-01-05T03:42:20Z
47569356,2,0,2017-06-17T09:43:05Z
47569357,2,0,2017-02-25T07:15:28Z
47569871,4,0,2014-08-15T16:35:02Z
47569872,2,0,2017-02-25T07:15:29Z
47569873,3,0,2011-07-22T22:12:35Z
47569874,2,0,2011-07-15T02:10:19Z
47569875,1,0,2010-01-05T04:46:13Z
47570026,7,0,2017-06-17T10:38:00Z
47570027,2,0,2010-12-10T14:32:41Z
47570028,3,0,2012-11-15T02:32:55Z
47570029,3,0,2012-08-25T16:01:29Z
47570030,6,0,2015-10-25T14:14:06Z
47570031,4,0,2012-08-25T15:53:20Z
47570032,2,0,2010-12-10T14:28:11Z
47652788,2,0,2010-12-10T15:08:31Z
47652789,3,0,2012-08-25T15:48:51Z
47652790,4,0,2015-10-04T00:34:39Z
47652791,4,0,2015-10-04T00:34:39Z
47654184,3,0,2014-05-29T03:36:15Z
47654188,10,0,2017-09-30T17:41:08Z
47704857,3,0,2010-11-14T12:49:40Z
47704858,2,0,2010-11-14T12:49:15Z
47704859,3,0,2010-11-14T12:49:35Z
47708547,10,0,2017-10-28T06:05:41Z
47784966,6,0,2015-12-23T20:15:43Z
47784967,6,0,2016-07-06T00:39:25Z
47784968,5,0,2016-07-06T00:39:49Z
47784969,5,0,2016-07-06T00:39:24Z
47784970,6,0,2016-07-06T00:39:24Z
47784971,2,0,2016-07-06T00:39:34Z
47784972,5,0,2013-06-14T05:48:29Z
47784973,3,0,2016-07-04T19:40:16Z
47784974,2,0,2013-04-21T08:20:29Z
47784975,2,0,2013-04-21T08:20:29Z
47784976,2,0,2013-07-24T14:55:32Z
47784977,2,0,2013-04-21T08:20:30Z
47784978,3,0,2014-10-30T17:52:52Z
47784979,4,0,2013-07-24T11:18:42Z
47784980,16,0,2017-12-16T09:35:35Z
47784983,9,0,2017-10-05T00:06:09Z
47784984,3,0,2010-06-22T02:21:45Z
47784985,3,0,2010-06-22T02:21:56Z
47784986,4,0,2013-04-21T08:20:32Z
47784988,5,0,2015-07-20T20:42:09Z
47784989,3,0,2010-06-22T02:21:44Z
47784990,3,0,2010-06-22T02:21:55Z
47784993,3,0,2010-06-22T02:21:47Z
47784994,5,0,2017-05-30T02:48:21Z
47784995,2,0,2013-04-21T08:20:32Z
47784996,3,0,2017-05-30T02:44:21Z
47784997,3,0,2010-06-22T02:21:15Z
47784998,7,0,2016-08-13T02:27:42Z
47785215,28,0,2016-08-13T02:27:42Z
47785216,3,0,2016-12-20T00:33:16Z
47785221,4,0,2016-06-28T01:33:20Z
47785222,4,0,2011-11-21T00:44:28Z
47785223,19,0,2017-05-30T00:51:46Z
47785225,4,0,2015-07-01T07:27:46Z
47785505,28,0,2017-08-01T03:13:06Z
47785507,2,0,2011-11-22T04:05:05Z
47785508,21,0,2017-01-02T22:46:49Z
47785511,3,0,2016-12-20T01:34:23Z
47785512,5,0,2017-05-27T19:00:22Z
47785513,5,0,2015-07-01T07:27:43Z
47785514,3,0,2016-12-20T01:34:21Z
47785515,3,0,2016-12-20T01:34:22Z
47785516,3,0,2016-12-20T01:34:20Z
47785518,3,0,2015-05-04T14:10:16Z
47785519,3,0,2016-12-20T01:34:20Z
47785521,2,0,2011-11-22T04:19:30Z
47785522,4,0,2011-11-21T00:18:29Z
47785953,5,0,2016-07-06T00:39:59Z
47785954,4,0,2016-07-06T00:39:42Z
47785955,7,0,2016-07-06T00:39:42Z
47785956,8,0,2016-08-13T02:27:43Z
47785957,6,0,2013-06-14T13:01:43Z
47785958,3,0,2010-06-22T02:21:43Z
47785959,3,0,2010-06-22T02:21:54Z
47785960,3,0,2014-12-16T22:36:55Z
47785961,4,0,2015-02-21T21:45:55Z
47785962,4,0,2012-04-29T14:02:41Z
47785963,5,0,2013-06-14T13:01:47Z
47785964,4,0,2012-04-29T14:04:08Z
47806107,5,0,2015-07-01T07:27:42Z
47864750,5,0,2011-11-22T04:05:08Z
47881147,6,0,2017-05-29T22:42:13Z
47881153,3,0,2015-05-04T13:29:22Z
47948738,4,0,2017-06-01T17:43:44Z
47948742,4,0,2017-06-01T17:43:44Z
47948744,7,0,2016-08-13T02:27:42Z
47948746,4,0,2017-06-01T17:43:45Z
47956334,4,0,2017-06-01T17:43:45Z
47956335,4,0,2017-06-01T17:43:45Z
47956336,4,0,2017-06-01T17:43:45Z
47956337,4,0,2017-06-01T17:43:45Z
47956338,4,0,2017-06-01T17:43:45Z
47956339,4,0,2017-06-01T17:43:45Z
47956340,4,0,2017-06-01T17:43:45Z
47956341,4,0,2017-06-01T17:43:45Z
47956342,4,0,2017-06-01T17:43:45Z
47957989,4,0,2013-06-14T13:01:47Z
47957990,4,0,2012-04-29T22:07:57Z
47957991,4,0,2017-05-30T05:48:30Z
47957992,4,0,2017-05-30T05:48:30Z
47957993,4,0,2017-06-01T17:43:45Z
47957994,4,0,2017-05-30T05:48:31Z
47957995,3,0,2012-04-29T22:12:08Z
47957996,3,0,2012-04-29T22:12:08Z
47957997,4,0,2012-04-29T22:07:58Z
47957998,4,0,2012-04-29T22:07:58Z
47957999,3,0,2010-06-22T02:21:45Z
47961969,6,0,2013-04-21T08:21:08Z
47961970,5,0,2017-05-14T05:13:36Z
47961973,5,0,2013-06-14T13:01:47Z
47961974,4,0,2017-05-14T07:37:21Z
47961975,5,0,2017-05-14T07:37:21Z
47961976,3,0,2013-06-14T13:01:46Z
47961978,6,0,2017-05-14T06:02:07Z
47961980,4,0,2013-04-21T08:21:08Z
47961981,5,0,2017-05-14T05:39:46Z
47964457,4,0,2017-05-14T07:22:45Z
47964458,20,0,2017-01-02T22:45:50Z
47964459,3,0,2012-04-29T22:07:46Z
47964460,5,0,2017-06-01T17:43:45Z
47964461,24,0,2017-02-08T20:01:20Z
47964462,21,0,2017-02-06T08:28:58Z
47964463,19,0,2017-02-06T08:28:58Z
47967084,4,0,2017-06-01T17:43:45Z
47967087,5,0,2015-08-17T12:57:03Z
47967092,5,0,2017-06-01T17:43:45Z
47967096,4,0,2012-04-29T02:55:21Z
47967977,3,0,2015-07-01T07:27:51Z
47971081,4,0,2017-02-08T20:01:21Z
47988953,3,0,2017-06-01T17:43:45Z
47988954,3,0,2017-06-01T17:43:46Z
47988955,5,0,2013-05-27T00:20:22Z
47988956,5,0,2012-10-29T23:07:34Z
47988957,3,0,2012-10-29T23:07:35Z
47988959,3,0,2012-10-29T23:07:35Z
47988960,5,0,2013-07-24T11:08:44Z
47988963,3,0,2017-06-01T17:43:46Z
47988969,3,0,2017-06-01T17:43:46Z
47988971,3,0,2010-06-22T02:21:59Z
47988972,3,0,2017-06-01T17:43:46Z
47988973,3,0,2015-08-19T20:33:13Z
47988974,3,0,2017-06-01T17:43:46Z
47988976,4,0,2015-08-19T20:33:13Z
47988977,3,0,2010-06-22T02:21:14Z
47988978,3,0,2017-06-01T17:43:46Z
47988979,3,0,2017-06-01T17:43:46Z
47988980,4,0,2015-07-19T01:40:50Z
47988981,6,0,2016-07-04T23:07:20Z
47988982,5,0,2017-07-08T04:37:30Z
47988984,3,0,2017-06-01T17:43:46Z
47988985,3,0,2010-06-22T02:22:00Z
47988986,3,0,2017-07-01T09:33:52Z
47988987,7,0,2015-08-19T20:17:22Z
47988988,3,0,2016-07-04T23:07:22Z
47988989,3,0,2016-07-04T23:07:22Z
47988990,3,0,2017-06-01T17:43:46Z
47988991,4,0,2015-08-19T20:17:21Z
47988993,5,0,2015-08-19T20:17:22Z
47988995,6,0,2015-08-19T20:17:22Z
47988996,7,0,2015-08-19T20:23:37Z
47989002,8,0,2015-08-19T20:20:55Z
47989010,3,0,2014-02-17T19:25:28Z
47995042,17,0,2017-07-01T09:33:53Z
47995046,7,0,2017-08-07T00:09:10Z
47995049,3,0,2015-08-16T23:39:14Z
47995052,5,0,2015-08-16T20:02:21Z
47995055,13,0,2016-08-13T02:27:41Z
47995057,4,0,2015-08-16T23:39:14Z
47995059,3,0,2010-06-22T02:21:56Z
47995060,3,0,2015-08-16T23:39:14Z
47995062,2,0,2013-04-21T08:21:29Z
47995064,4,0,2017-05-26T21:36:12Z
47995067,4,0,2017-07-01T09:33:53Z
47995068,3,0,2015-08-16T23:39:14Z
47995069,5,0,2017-08-30T00:02:53Z
47995070,3,0,2017-08-04T02:17:51Z
47995071,4,0,2017-08-23T21:57:47Z
47995072,3,0,2017-08-04T02:17:52Z
47995073,3,0,2017-08-03T15:28:18Z
47995074,6,0,2017-08-05T00:56:52Z
47995076,4,0,2017-08-24T16:20:53Z
47995077,2,0,2012-12-29T17:50:13Z
47995078,4,0,2017-08-07T00:09:10Z
47995079,2,0,2012-12-29T17:50:14Z
47995081,3,0,2017-06-01T17:43:46Z
47995082,3,0,2017-06-01T17:43:46Z
47995083,3,0,2010-06-22T02:21:23Z
47995084,7,0,2017-08-24T16:20:51Z
47995085,4,0,2017-08-07T00:09:11Z
47995086,4,0,2017-08-07T00:09:12Z
47995087,4,0,2017-08-07T00:09:12Z
47995088,4,0,2017-08-07T00:09:13Z
47995089,5,0,2017-08-07T00:09:13Z
47995091,4,0,2017-08-07T00:09:14Z
47995092,4,0,2017-08-07T00:09:15Z
47995093,5,0,2017-08-07T00:09:15Z
47995094,5,0,2017-10-10T14:48:41Z
47995095,3,0,2017-05-26T21:36:12Z
47995096,2,0,2013-04-21T08:21:30Z
47995097,2,0,2013-04-21T08:21:30Z
47995098,2,0,2013-04-21T08:21:30Z
47995099,2,0,2013-04-21T08:21:30Z
47995100,2,0,2013-04-21T08:21:30Z
47995105,3,0,2017-07-01T09:33:53Z
47995112,4,0,2017-05-26T21:36:12Z
47995120,3,0,2010-06-22T02:21:46Z
47995127,3,0,2017-06-01T17:43:46Z
47995135,1,0,2010-01-09T16:30:18Z
47995141,3,0,2017-06-01T17:43:46Z
47995144,3,0,2017-06-01T17:43:47Z
47995152,5,0,2015-08-16T20:02:21Z
47995159,3,0,2017-06-01T17:43:47Z
47995166,3,0,2017-06-01T17:43:47Z
47995173,2,0,2013-04-21T08:21:31Z
47995180,4,0,2017-07-01T09:33:55Z
47995185,3,0,2017-06-01T17:43:47Z
47995190,3,0,2010-06-22T02:21:22Z
47995197,3,0,2010-06-22T02:21:55Z
47995203,2,0,2012-12-29T17:50:14Z
47995209,3,0,2010-06-22T02:21:56Z
47999934,14,0,2015-07-14T18:57:44Z
47999940,17,0,2017-08-24T16:20:54Z
47999944,8,0,2017-07-08T02:57:25Z
47999949,12,0,2016-08-13T02:47:13Z
47999952,5,0,2014-09-27T23:20:15Z
47999954,12,0,2015-07-14T18:40:50Z
47999958,10,0,2015-01-18T16:25:17Z
47999963,12,0,2015-07-14T18:40:49Z
47999966,4,0,2014-03-04T20:12:27Z
47999968,5,0,2017-07-01T09:44:49Z
47999971,6,0,2017-07-01T09:44:49Z
47999976,5,0,2018-05-13T23:20:46Z
47999980,3,0,2015-04-11T20:44:06Z
47999982,6,0,2017-08-07T00:09:16Z
47999985,15,0,2016-08-13T02:27:44Z
48001742,7,0,2016-06-25T06:23:12Z
48001749,9,0,2016-06-25T06:23:13Z
48001751,6,0,2015-01-08T03:48:40Z
48001753,9,0,2017-08-07T00:09:16Z
48001756,19,0,2017-08-24T13:25:15Z
48001761,7,0,2017-08-07T00:09:16Z
48001763,4,0,2014-12-16T16:00:47Z
48001764,5,0,2016-08-10T01:43:28Z
48001768,5,0,2016-08-10T01:43:28Z
48001771,3,0,2010-06-22T02:22:01Z
48001773,4,0,2016-06-25T06:23:13Z
48001775,4,0,2016-06-25T06:23:13Z
48001776,6,0,2014-10-20T13:40:54Z
48003454,2,0,2014-10-02T10:45:42Z
48003455,20,0,2018-05-08T12:25:41Z
48003456,9,0,2017-08-23T20:20:04Z
48003457,9,0,2016-08-13T03:09:54Z
48003461,3,0,2014-05-02T17:38:00Z
48003462,2,0,2010-06-12T10:54:14Z
48003463,2,0,2010-06-12T10:54:15Z
48003464,14,0,2016-08-13T03:09:54Z
48003467,3,0,2014-05-02T17:38:00Z
48003471,16,0,2017-08-07T00:09:26Z
48003473,3,0,2017-07-05T19:46:18Z
48003474,6,0,2017-12-13T05:57:03Z
48003477,3,0,2016-08-10T01:37:11Z
48008849,21,0,2018-05-13T14:32:26Z
48008859,10,0,2014-12-19T10:57:27Z
48008866,3,0,2014-12-19T10:57:27Z
48008870,3,0,2014-05-15T17:33:14Z
48008875,2,0,2010-01-31T06:28:28Z
48008877,2,0,2010-01-31T06:28:22Z
48008880,4,0,2018-01-16T01:36:01Z
48008885,5,0,2018-01-16T01:36:01Z
48008887,4,0,2014-10-03T00:35:30Z
48008895,6,0,2017-10-10T17:31:49Z
48008907,10,0,2014-12-19T10:57:27Z
48008912,10,0,2014-12-19T10:57:28Z
48008917,3,0,2017-04-19T18:29:59Z
48008920,2,0,2010-01-31T06:28:30Z
48008926,7,0,2018-01-16T02:32:22Z
48024583,4,0,2014-01-19T18:12:33Z
48024584,9,0,2016-05-01T19:33:49Z
48024586,4,0,2014-01-19T18:12:32Z
48024587,2,0,2010-01-31T06:33:26Z
48024591,4,0,2017-02-04T15:28:59Z
48024592,2,0,2018-01-17T00:26:55Z
48024593,1,0,2010-01-10T01:03:47Z
48024594,1,0,2010-01-10T01:03:47Z
48024596,2,0,2018-01-14T16:30:29Z
48024825,3,0,2010-06-22T02:21:48Z
48024826,3,0,2018-01-13T17:12:21Z
48024830,3,0,2014-05-14T04:18:57Z
48024831,2,0,2010-01-31T06:33:36Z
48024832,2,0,2010-01-31T06:33:36Z
48024833,2,0,2010-01-31T06:33:36Z
48024835,2,0,2010-01-31T06:33:38Z
48024836,2,0,2010-01-31T06:33:37Z
48024837,2,0,2010-01-31T06:33:37Z
48028144,5,0,2018-01-13T18:12:24Z
48028146,2,0,2010-01-31T06:33:42Z
48029135,11,0,2018-01-14T16:30:28Z
48029136,12,0,2017-02-03T13:31:58Z
48029137,11,0,2017-03-10T03:05:15Z
48029138,10,0,2017-03-10T03:05:15Z
48029139,2,0,2010-01-31T06:34:05Z
48029140,2,0,2010-01-31T06:34:05Z
48029141,2,0,2010-01-31T06:34:05Z
48029142,2,0,2010-01-31T06:34:10Z
48029143,9,0,2014-12-19T10:57:53Z
48029144,9,0,2014-12-19T10:57:54Z
48029146,7,0,2017-11-30T01:20:36Z
48029148,9,0,2014-12-19T10:57:54Z
48029150,9,0,2014-12-19T10:57:54Z
48029151,2,0,2010-01-31T06:34:30Z
48029152,3,0,2010-06-22T02:21:59Z
48029153,2,0,2010-06-22T02:21:22Z
48029155,3,0,2012-12-22T09:19:00Z
48029156,2,0,2010-01-31T06:34:32Z
48034883,3,0,2012-12-22T09:19:00Z
48034884,2,0,2010-01-31T06:34:36Z
48034885,3,0,2012-12-22T09:19:01Z
48034886,18,0,2018-01-12T22:14:40Z
48034887,2,0,2010-01-31T06:34:35Z
48034888,2,0,2010-01-31T06:34:35Z
48056182,10,0,2017-02-03T13:31:59Z
48056183,4,0,2018-02-11T12:50:03Z
48056184,12,0,2015-12-22T12:45:24Z
48056187,10,0,2014-12-19T10:57:21Z
48056188,10,0,2014-12-19T10:57:21Z
48057829,9,0,2018-03-18T02:45:47Z
48057841,4,0,2012-12-22T09:19:01Z
48057842,10,0,2015-09-14T14:50:43Z
48059498,2,0,2010-01-31T06:35:14Z
48060750,15,0,2018-02-02T01:56:16Z
48060751,7,0,2014-12-20T06:01:59Z
48063758,4,0,2014-10-01T07:30:09Z
48063761,4,0,2016-06-06T18:19:38Z
48063776,3,0,2013-04-21T08:21:52Z
48063791,2,0,2010-01-31T06:35:32Z
48063803,13,0,2017-11-01T14:28:30Z
48063814,12,0,2017-11-01T13:41:13Z
48068453,4,0,2014-10-01T07:30:13Z
48068454,7,0,2017-01-01T19:21:30Z
48068455,7,0,2016-06-06T14:59:47Z
48068456,5,0,2014-12-20T07:51:38Z
48068458,3,0,2010-06-18T21:08:22Z
48068459,3,0,2010-06-18T21:05:38Z
48068460,3,0,2010-06-18T21:07:31Z
48068461,2,0,2013-04-21T08:21:54Z
48068463,2,0,2013-04-21T08:21:54Z
48068464,3,0,2013-04-21T08:21:54Z
48068465,3,0,2010-06-18T21:05:56Z
48068466,3,0,2010-06-18T21:07:46Z
48068467,3,0,2010-06-18T21:09:19Z
48068468,6,0,2015-05-12T21:37:47Z
48068473,3,0,2010-06-18T21:09:28Z
48068474,3,0,2010-06-18T21:07:09Z
48068475,3,0,2010-06-18T21:08:44Z
48068476,3,0,2010-06-18T21:06:03Z
48068478,3,0,2010-06-18T21:09:25Z
48068479,3,0,2010-06-18T21:07:04Z
48068481,3,0,2010-06-18T21:07:09Z
48068483,5,0,2016-06-25T05:53:50Z
48068489,1,0,2010-01-10T18:11:00Z
48073516,3,0,2010-06-18T21:06:48Z
48073519,6,0,2014-12-20T07:51:19Z
48073522,5,0,2014-12-26T02:54:46Z
48073523,4,0,2014-12-20T07:51:19Z
48073526,1,0,2010-01-10T18:55:38Z
48073529,3,0,2010-06-18T21:08:57Z
48073531,1,0,2010-01-10T18:55:40Z
48073532,3,0,2010-06-18T21:09:31Z
48073533,3,0,2010-06-18T21:07:10Z
48073535,3,0,2014-12-26T02:54:46Z
48073537,4,0,2014-12-26T02:54:47Z
48080284,2,0,2010-06-18T21:08:09Z
48080285,1,0,2010-01-10T19:42:56Z
48080286,3,0,2010-06-18T21:07:16Z
48101093,25,0,2018-04-25T20:24:34Z
48101202,11,0,2017-09-30T17:41:20Z
48101213,4,0,2015-01-29T20:47:54Z
48101221,10,0,2013-08-03T13:20:15Z
48101232,4,0,2015-01-29T20:47:55Z
48101238,3,0,2015-01-29T20:47:55Z
48101252,9,0,2013-08-03T13:20:16Z
48101253,11,0,2017-09-30T17:41:21Z
48101254,9,0,2013-08-03T13:20:16Z
48101255,10,0,2017-09-30T17:41:20Z
48101259,3,0,2015-01-29T20:47:55Z
48102634,9,0,2013-08-03T13:20:22Z
48102643,8,0,2017-09-30T17:41:16Z
48102645,9,0,2013-08-03T13:20:22Z
48102646,11,0,2013-08-03T13:20:23Z
48102648,3,0,2011-12-16T17:16:47Z
48102649,9,0,2013-08-03T13:20:23Z
48102650,9,0,2017-09-30T17:41:16Z
48102651,6,0,2016-11-28T21:14:57Z
48102652,5,0,2016-11-25T15:22:22Z
48102653,9,0,2013-08-03T13:20:23Z
48102654,9,0,2013-08-03T13:20:24Z
48102655,9,0,2013-08-03T13:20:24Z
48102656,9,0,2013-08-03T13:20:24Z
48102657,8,0,2013-08-03T13:20:24Z
48102946,11,0,2016-04-04T01:51:58Z
48102947,5,0,2015-06-01T21:24:24Z
48102948,4,0,2014-12-25T20:18:38Z
48102957,3,0,2011-12-09T03:35:13Z
48110763,11,0,2017-05-09T21:58:09Z
48110764,5,0,2015-09-14T14:55:49Z
48110765,9,0,2013-08-03T13:20:20Z
48110766,5,0,2016-12-31T16:21:05Z
48110768,3,0,2012-10-22T03:50:49Z
48110769,6,0,2014-12-25T20:11:21Z
48110770,9,0,2013-08-03T13:20:20Z
48110771,8,0,2013-08-03T13:20:20Z
48110772,3,0,2012-10-22T03:50:39Z
48110773,2,0,2012-10-22T03:50:44Z
48110774,3,0,2012-10-22T03:50:46Z
48110775,8,0,2013-08-03T13:20:20Z
48110776,8,0,2013-08-03T13:20:21Z
48110777,4,0,2011-12-16T21:05:04Z
48110778,3,0,2014-12-25T20:11:21Z
48110779,2,0,2011-05-22T01:45:38Z
48110780,3,0,2015-09-15T04:17:39Z
48110781,8,0,2013-08-03T13:20:21Z
48110782,8,0,2013-08-03T13:20:21Z
48110783,8,0,2013-08-03T13:20:21Z
48110785,8,0,2013-08-03T13:20:21Z
48110786,8,0,2013-08-03T13:20:22Z
48110787,8,0,2013-08-03T13:20:22Z
48110788,4,0,2011-12-16T21:15:52Z
48110789,4,0,2015-09-14T14:55:50Z
48110790,4,0,2011-12-16T21:10:49Z
48113166,9,0,2013-08-03T13:20:11Z
48113171,7,0,2016-11-25T15:27:08Z
48113176,8,0,2013-08-03T13:20:11Z
48113177,4,0,2018-04-25T20:44:15Z
48113178,9,0,2015-03-05T14:25:23Z
48113179,10,0,2015-03-05T14:27:41Z
48113180,8,0,2013-08-03T13:20:12Z
48113181,8,0,2013-08-03T13:20:12Z
48113182,8,0,2013-08-03T13:20:12Z
48113183,3,0,2015-01-05T00:56:14Z
48113184,9,0,2013-08-03T13:20:13Z
48113185,8,0,2013-08-03T13:20:13Z
48113186,8,0,2013-08-03T13:20:14Z
48113187,5,0,2014-12-26T02:50:03Z
48113188,4,0,2014-12-26T02:50:03Z
48113189,8,0,2013-08-03T13:20:12Z
48113190,8,0,2013-08-03T13:20:13Z
48113191,8,0,2013-08-03T13:20:13Z
48113192,8,0,2013-08-03T13:20:14Z
48113617,9,0,2013-08-03T13:20:17Z
48113618,8,0,2013-08-03T13:20:17Z
48113620,9,0,2013-08-03T13:20:17Z
48159557,8,0,2013-08-03T13:20:18Z
48159559,8,0,2013-08-03T13:20:19Z
48159562,4,0,2011-12-16T21:17:21Z
48159565,8,0,2013-08-03T13:20:19Z
48159567,6,0,2015-10-14T03:30:50Z
48159571,10,0,2017-09-30T17:41:15Z
48159579,8,0,2013-08-03T13:20:19Z
48159581,4,0,2011-12-09T03:32:45Z
48159584,2,0,2010-06-22T02:21:51Z
48159587,8,0,2015-01-20T16:55:47Z
48159590,8,0,2013-07-21T13:44:37Z
48159592,8,0,2013-07-21T13:44:37Z
48159596,8,0,2013-07-21T13:44:37Z
48159600,8,0,2017-09-30T17:41:14Z
48159607,8,0,2013-07-21T13:44:38Z
48159864,8,0,2013-07-21T13:44:38Z
48159865,8,0,2013-07-21T13:44:38Z
48159866,9,0,2015-03-05T14:30:25Z
48159867,8,0,2013-07-21T13:44:39Z
48159868,8,0,2013-07-21T13:44:38Z
48159869,9,0,2015-03-05T14:30:26Z
48160647,6,0,2016-01-30T16:36:07Z
48160648,4,0,2011-03-06T15:00:40Z
48160649,3,0,2015-07-07T22:07:03Z
48160650,4,0,2015-09-14T05:05:53Z
48160651,6,0,2016-01-30T16:36:07Z
48206732,11,0,2013-07-21T13:44:30Z
48206733,12,0,2013-07-21T13:44:30Z
48206734,8,0,2013-07-21T13:44:31Z
48206735,10,0,2013-07-21T13:44:31Z
48206736,8,0,2013-07-21T13:44:31Z
48206737,2,0,2013-04-21T08:23:25Z
48206738,9,0,2013-07-21T13:44:31Z
48206739,8,0,2013-07-21T13:44:31Z
48206740,8,0,2013-07-21T13:44:31Z
48206741,8,0,2013-07-21T13:44:32Z
48206742,8,0,2013-07-21T13:44:32Z
48206743,10,0,2013-07-21T13:44:32Z
48207057,11,0,2013-07-21T13:44:33Z
48207058,9,0,2013-07-21T13:44:33Z
48207059,9,0,2013-07-21T13:44:33Z
48207210,14,0,2017-09-30T17:41:14Z
48207211,14,0,2013-07-21T13:44:34Z
48207212,11,0,2017-09-30T17:41:13Z
48207213,13,0,2017-09-30T17:41:13Z
48207737,13,0,2014-11-10T00:11:53Z
48207739,23,0,2014-10-16T10:16:44Z
48208041,8,0,2017-09-30T17:41:10Z
48208042,9,0,2017-09-30T17:41:09Z
48208043,2,0,2012-10-22T03:50:44Z
48208044,8,0,2017-09-30T17:41:09Z
48208046,9,0,2017-09-30T17:41:09Z
48208378,11,0,2017-09-30T17:41:05Z
48208380,2,0,2012-10-22T03:51:00Z
48208381,9,0,2017-09-30T17:41:06Z
48208382,8,0,2014-12-24T14:01:20Z
48208383,7,0,2013-07-21T13:12:03Z
48208384,7,0,2013-07-21T13:12:03Z
48208385,9,0,2014-12-24T14:01:20Z
48208386,12,0,2017-09-30T17:41:06Z
48208387,8,0,2017-09-30T17:41:05Z
48210110,2,0,2013-04-21T08:23:26Z
48210111,2,0,2013-04-21T08:23:26Z
48210112,2,0,2013-04-21T08:23:27Z
48210113,3,0,2013-04-21T08:23:27Z
48210115,2,0,2013-04-21T08:23:28Z
48210117,3,0,2018-04-12T06:32:45Z
48210119,8,0,2016-01-25T14:33:44Z
48210120,6,0,2012-08-15T07:47:30Z
48210363,7,0,2015-12-03T19:42:26Z
48210364,2,0,2010-06-21T02:10:06Z
48210365,3,0,2011-11-17T02:37:37Z
48210366,3,0,2017-02-17T20:54:01Z
48210368,2,0,2014-04-04T20:41:57Z
48210369,7,0,2014-05-05T01:59:37Z
48236009,4,0,2014-05-30T05:12:00Z
48242074,3,0,2010-06-21T01:11:55Z
48242075,3,0,2010-06-21T01:11:42Z
48242076,3,0,2010-06-21T01:11:23Z
48242077,3,0,2010-06-21T01:11:03Z
48242078,3,0,2010-06-21T01:10:47Z
48242079,3,0,2010-06-21T01:11:56Z
48242080,3,0,2010-06-21T01:11:05Z
48242082,4,0,2015-09-14T04:03:45Z
48242083,3,0,2010-06-21T01:11:43Z
48242084,3,0,2010-06-21T01:11:30Z
48242085,3,0,2010-06-21T01:11:05Z
48268750,19,0,2017-10-16T14:10:23Z
48268756,3,0,2018-04-11T10:51:33Z
48268760,3,0,2014-04-07T13:37:12Z
48268763,4,0,2014-04-07T19:02:53Z
48268768,3,0,2018-04-11T13:40:21Z
48268774,4,0,2017-01-17T21:42:18Z
48268776,1,0,2010-01-14T04:09:18Z
48268778,1,0,2010-01-14T04:09:19Z
48268790,2,0,2010-06-18T21:06:39Z
48268797,3,0,2014-04-05T20:56:51Z
48268801,2,0,2011-11-20T17:58:15Z
48268807,3,0,2011-11-20T17:58:25Z
48268808,2,0,2010-06-18T21:09:31Z
48268809,2,0,2010-06-18T21:07:11Z
48268810,2,0,2010-06-18T21:08:49Z
48268811,2,0,2014-04-05T20:53:53Z
48268813,3,0,2018-04-07T19:46:46Z
48369647,2,0,2012-10-27T19:24:32Z
48369648,4,0,2013-01-09T23:17:39Z
48369649,3,0,2012-11-03T22:27:51Z
48369651,2,0,2012-03-23T21:12:21Z
48369652,1,0,2010-01-15T20:19:58Z
48369653,3,0,2012-11-10T21:16:46Z
48369654,2,0,2012-10-27T19:24:32Z
48369655,4,0,2012-11-10T21:16:47Z
48369656,1,0,2010-01-15T20:19:58Z
48369657,2,0,2012-11-10T21:16:46Z
48369658,2,0,2013-01-09T23:17:38Z
48369659,3,0,2012-10-27T19:24:32Z
48369660,2,0,2012-10-27T19:24:22Z
48369661,3,0,2012-10-27T19:24:44Z
48369662,2,0,2012-10-27T19:24:22Z
48369663,3,0,2013-01-09T23:17:39Z
48369664,2,0,2012-11-10T21:16:46Z
48369665,2,0,2012-10-27T19:24:48Z
48369666,4,0,2013-12-30T14:14:01Z
48369667,3,0,2012-10-27T19:24:13Z
48369668,3,0,2012-10-27T19:24:29Z
48369669,3,0,2012-10-27T19:24:50Z
48369670,9,0,2018-02-24T04:34:03Z
48369671,6,0,2018-02-24T04:34:03Z
48369672,4,0,2018-02-24T04:34:03Z
48369673,3,0,2018-02-24T04:34:03Z
48369675,2,0,2012-11-19T19:25:20Z
48369676,4,0,2012-11-11T21:34:42Z
48369677,1,0,2010-01-15T20:20:01Z
48369678,4,0,2012-12-21T07:52:49Z
48369679,4,0,2012-11-19T19:25:20Z
